Region,Division,School ID,School Name,Estimated Cost,Year
Region VIII,Maasin City,122159,Hinapu Daku ES,1800000,2029
Region VIII,Maasin City,122160,Hinapu Gamay ES,1800000,2029
Region VIII,Maasin City,122161,Ibarra ES,1800000,2028
Region VIII,Maasin City,122162,Isagani ES,1200000,2028
Region VIII,Maasin City,122163,Laboon ES,1800000,2028
Region VIII,Maasin City,122164,Libertad MGS,1200000,2029
Region VIII,Maasin City,122165,Lonoy MGS,1200000,2029
Region VIII,Maasin City,122167,Nati MGS,1200000,2028
Region VIII,Maasin City,122168,Nonok Norte ES,1800000,2028
Region VIII,Maasin City,122169,Nonok Sur ES,1800000,2028
Region VIII,Maasin City,122170,Pansaan MGS,1200000,2029
Region VIII,Maasin City,122171,Pinascohan MGS,1200000,2029
Region VIII,Maasin City,122172,San Agustin MGS,1200000,2029
Region VIII,Maasin City,122173,San Jose ES,1800000,2028
Region VIII,Maasin City,122174,San Rafael ES,2000000,2027
Region VIII,Maasin City,122175,Sta. Cruz ES,1200000,2028
Region VIII,Maasin City,122177,Tomas Oppus Pilot School (TOPS),2000000,2025
Region VIII,Maasin City,137290,Canlugoc Elementary School,1200000,2028
Region VIII,Maasin City,238001,Tomoy-Tomoy MGS,1200000,2028
Region VIII,Maasin City,238002,Sta. Rosa Multigrade School,1200000,2029
Region VIII,Maasin City,238003,Maasin City SPED Center,1800000,2027
Region VIII,Maasin City,303445,Baugo National High School,3200000,2026
Region VIII,Maasin City,303454,Dongon National High School,3200000,2029
Region VIII,Maasin City,303457,Guadalupe National High School,3200000,2025
Region VIII,Maasin City,303464,Libhu National High School,3200000,2027
Region VIII,Maasin City,303467,Maasin Vocational High School,3200000,2025
Region VIII,Maasin City,303468,Malapoc Sur National  High School,3200000,2026
Region VIII,Maasin City,303469,Manhilo National High School,3200000,2027
Region VIII,Maasin City,303474,Nonok Norte National High School,3200000,2026
Region VIII,Maasin City,303482,San Rafael National High School,2800000,2029
Region VIII,Maasin City,323101,Ibarra National High School,3200000,2029
Region VIII,Maasin City,323104,Hinapu Daku National High School,3150000,2025
Region VIII,Maasin City,323106,Matin-aw National High School,3200000,2028
Region VIII,Maasin City,344781,San Rafael Stand-Alone Senior High School,3200000,2026
Region VIII,Maasin City,500399,Asuncion Integrated School,2700000,2025
Region VIII,Maasin City,500400,Batuan Integrated School,2700000,2026
Region VIII,Maasin City,501050,Maria Clara Integrated School,2700000,2027
Region VIII,Maasin City,501051,Panan-awan Integrated School,2700000,2026
Region VIII,Maasin City,501052,Canyuom Integrated School,2700000,2026
Region VIII,Maasin City,502467,Tigbawan IS,2700000,2026
Region VIII,Northern Samar,303537,Cabacungan NHS,2800000,2027
Region VIII,Northern Samar,122866,Galutan ES,2850634.19,2027
Region VIII,Northern Samar,303563,Lope De Vega NHS,1913043.76,2026
Region VIII,Northern Samar,344946,Lope de Vega NHS (Stand Alone),2766169.61,2026
Region VIII,Northern Samar,303568,Nenita National High School,2862423.01,2025
Region VIII,Northern Samar,303575,San Antonio Agricultural & Vocational Sch.,4500000,2027
Region VIII,Northern Samar,303582,San Vicente School of Fisheries,4500000,2027
Region VIII,Northern Samar,303554,Hibubullao NHS,2648228.79,2025
Region VIII,Northern Samar,303553,Bangon NHS,2740839.75,2025
Region VIII,Northern Samar,303557,Laoang NHS,2800000,2026
Region VIII,Northern Samar,303574,Salvacion NHS,2800000,2026
Region VIII,Northern Samar,303586,Vigo National High School,4500000,2027
Region VIII,Northern Samar,313614,Catigbi-an National High School,2800000,2026
Region VIII,Northern Samar,303571,Potong NHS,2800000,2027
Region VIII,Northern Samar,303560,Las Navas National High School,3000000,2027
Region VIII,Northern Samar,303581,San Roque-Pambujan Vocational High School,2848305.63,2027
Region VIII,Northern Samar,313604,Bantayan NHS,2601395.3,2025
Region VIII,Northern Samar,303583,Silvino Lubos Vocational High School,4500000,2027
Region VIII,Ormoc City,124143,Alta Vista Elementary School,800000,2029
Region VIII,Ormoc City,124144,Bagong Elementary School,700000,2029
Region VIII,Ormoc City,124145,Biliboy Primary School,500000,2029
Region VIII,Ormoc City,124147,Camp Downes Elementary School,1200000,2025
Region VIII,Ormoc City,124148,Can-adieng Elementary School,1600000,2029
Region VIII,Ormoc City,124149,Can-untog Elementary School,1300000,2029
Region VIII,Ormoc City,124150,Dolores Elementary School,1600000,2029
Region VIII,Ormoc City,124151,Don Carlos Rivilla Elemetary School,1300000,2029
Region VIII,Ormoc City,124154,Hugpa Elementary School,2400000,2025
Region VIII,Ormoc City,124155,Ipil Central School,3500000,2027
Region VIII,Ormoc City,124156,Lorenzo Y. Palou Elementary School,1200000,2029
Region VIII,Ormoc City,124159,Luna Elementary School,2400000,2025
Region VIII,Ormoc City,124160,Mabini Elementary School,600000,2029
Region VIII,Ormoc City,124161,Macabug Elementary School,1400000,2029
Region VIII,Ormoc City,124162,Magaswe Primary School,400000,2029
Region VIII,Ormoc City,124164,Mahayag Elementary School,800000,2029
Region VIII,Ormoc City,124165,Mahayahay Elementary School,600000,2029
Region VIII,Ormoc City,124166,Milagro Elementary School,1300000,2029
Region VIII,Ormoc City,124167,Patag Elementary School,1400000,2029
Region VIII,Ormoc City,124168,Quezon Jr Elementary School,800000,2029
Region VIII,Ormoc City,124170,Sumangga Elementary School,700000,2029
Region VIII,Ormoc City,124171,Balion Elementary School,500000,2029
Region VIII,Ormoc City,124172,Dr. H. Serafica Elementary School (Bayog),800000,2029
Region VIII,Ormoc City,124173,Cabaon-an Primary School,400000,2029
Region VIII,Ormoc City,124174,Cabato-an Elementary School,800000,2029
Region VIII,Ormoc City,124175,Cagbuhangin Elementary School,1400000,2025
Region VIII,Ormoc City,124176,Catmon Elementary School,900000,2029
Region VIII,Ormoc City,124177,Concepcion Elementary School,500000,2029
Region VIII,Ormoc City,124178,Guintiguian Elementary School,1300000,2029
Region VIII,Ormoc City,124179,Hibunaon Elementary School,800000,2029
Region VIII,Ormoc City,124180,Inaad Elementary School,700000,2029
Region VIII,Ormoc City,124181,Juaton Elementary School,900000,2029
Region VIII,Ormoc City,124182,L. Cabahug Elementary School,900000,2029
Region VIII,Ormoc City,124183,Leondoni Elementary School,700000,2029
Region VIII,Ormoc City,124184,Manlilinao Elementary School,1200000,2029
Region VIII,Ormoc City,124185,Matica-a Elementary School,1600000,2029
Region VIII,Ormoc City,124188,Rufina M. Tan Elementary School,900000,2029
Region VIII,Ormoc City,124189,Sabang Bao Elementary School,1300000,2029
Region VIII,Ormoc City,124190,San Jose Elementary School,2300000,2027
Region VIII,Ormoc City,124191,T. Aviles Elementary School,1100000,2029
Region VIII,Ormoc City,124192,Tongonan Elementary School,1400000,2029
Region VIII,Ormoc City,124193,Valencia Central School,2900000,2027
Region VIII,Ormoc City,124194,Alegria Batuan ES,900000,2029
Region VIII,Ormoc City,124195,Linao Central School,3800000,2027
Region VIII,Ormoc City,124196,Naungan Elementary School,1800000,2029
Region VIII,Ormoc City,124198,Punta Elementary School,1800000,2029
Region VIII,Ormoc City,124199,Tambulilid Elementary School,2000000,2029
Region VIII,Ormoc City,124200,Airport Primary School,800000,2029
Region VIII,Ormoc City,124201,Bagong Buhay Elementary School,1300000,2029
Region VIII,Ormoc City,124202,Cabintan Elementary School,1500000,2029
Region VIII,Ormoc City,124203,Cogon Central School,2800000,2027
Region VIII,Ormoc City,124204,Curva Elementary School,1500000,2027
Region VIII,Ormoc City,124205,Dayhagan Elementary School,800000,2029
Region VIII,Ormoc City,124206,Domonar Elementary School,1100000,2029
Region VIII,Ormoc City,124207,Doña Feliza Z. Mejia Elementary School,900000,2029
Region VIII,Ormoc City,124208,Esperanza Elementary School,800000,2029
Region VIII,Ormoc City,124209,Green Valley Elementary School,600000,2029
Region VIII,Ormoc City,124211,JICA-Lao Elementary School,1400000,2029
Region VIII,Ormoc City,124212,Libertad Elementary School,1400000,2029
Region VIII,Ormoc City,124213,Licuma Elementary School,1000000,2029
Region VIII,Ormoc City,124214,Liloan Central School,2000000,2027
Region VIII,Ormoc City,124215,Margen Elementary School,1700000,2029
Region VIII,Ormoc City,124217,Nasunogan Elementary School,900000,2029
Region VIII,Ormoc City,124218,Salvacion Elementary School,1400000,2029
Region VIII,Ormoc City,124220,San Juan Elementary School,600000,2029
Region VIII,Ormoc City,124221,San Pablo Elementary School (Simangan),1500000,2029
Region VIII,Ormoc City,124222,San Vicente Elementary School,800000,2029
Region VIII,Ormoc City,124223,Sto. Nino Elementary School,1700000,2029
Region VIII,Ormoc City,194501,Ormoc City Central School,9400000,2027
Region VIII,Ormoc City,194502,VL Villacencio Elementary School,600000,2029
Region VIII,Ormoc City,303654,Dolores National High School,4200000,2026
Region VIII,Ormoc City,303655,Ipil National High School,6800000,2026
Region VIII,Ormoc City,303656,Linao National High School,4700000,2026
Region VIII,Ormoc City,303657,Margen National High School,3400000,2026
Region VIII,Ormoc City,303660,Rustico Capahi Sr. Memorial National High School,1400000,2026
Region VIII,Ormoc City,303661,Genaro B. Lureñana National High School,3000000,2025
Region VIII,Ormoc City,303662,Valencia National High School,6300000,2026
Region VIII,Ormoc City,305904,Salvacion National High School,1000000,2026
Region VIII,Ormoc City,313901,Lilo-an National High School,3000000,2025
Region VIII,Ormoc City,313902,Pedro G. Bañez National High School,1800000,2026
Region VIII,Ormoc City,313903,Cabintan National High School,1400000,2026
Region VIII,Ormoc City,313904,Matica-a National High School,1800000,2026
Region VIII,Ormoc City,313905,Ormoc City Night High School,1100000,2026
Region VIII,Ormoc City,313906,Julian C. Gantuangco National High School,1100000,2026
Region VIII,Ormoc City,330523,Ormoc City Senior High School,4100000,2026
Region VIII,Ormoc City,344795,Ormoc City Regional Sports Academy,900000,2029
Region VIII,Ormoc City,501363,Mas-in Integrated School,2600000,2028
Region VIII,Ormoc City,501364,Gaas Integrated School,1500000,2028
Region VIII,Ormoc City,501936,Donghol Integrated School,1800000,2028
Region VIII,Ormoc City,501940,San Antonio Integrated School,1700000,2028
Region VIII,Ormoc City,502058,Ormoc City SPED Integrated School,1100000,2028
Region VIII,Ormoc City,502291,San Isidro Integrated School,2400000,2025
Region VIII,Ormoc City,502292,Liberty Integrated School,2400000,2025
Region VIII,Ormoc City,502293,Lao Integrated School,2400000,2025
Region VIII,Ormoc City,502294,Lake Danao Integrated School,2400000,2025
Region VIII,Ormoc City,502295,Monterico Integrated School,2400000,2025
Region VIII,Ormoc City,502440,Nueva Vista Integrated School,1100000,2028
Region VIII,Samar (Western Samar),123497,Balocawe Elementary School,,2028
Region VIII,Samar (Western Samar),123500,Bunyagan Elementary School,,2028
Region VIII,Samar (Western Samar),123502,Caparangasan Elementary School,,2028
Region VIII,Samar (Western Samar),123504,Carmona Elementary School,,2028
Region VIII,Samar (Western Samar),123505,Casab-ahan Elementary School,,2028
Region VIII,Samar (Western Samar),123506,Caugbusan Elementary School,,2029
Region VIII,Samar (Western Samar),123508,El Cano Elementary School,,2029
Region VIII,Samar (Western Samar),123510,Giaboc Elementary School,,2029
Region VIII,Samar (Western Samar),123512,Hinayagan Elementary School,,2028
Region VIII,Samar (Western Samar),123513,Jasminez  Elementary School,,2028
Region VIII,Samar (Western Samar),123515,Macugo Elementary School,,2028
Region VIII,Samar (Western Samar),123517,Nalihugan Elementary School,,2028
Region VIII,Samar (Western Samar),123518,Napalisan Elementary School,,2028
Region VIII,Samar (Western Samar),123519,Natimonan Elementary School,,2028
Region VIII,Samar (Western Samar),123520,Palanas Elementary School,,2028
Region VIII,Samar (Western Samar),123522,Rawis Elementary School,,2028
Region VIII,Samar (Western Samar),123523,Samoyao Elementary School,,2028
Region VIII,Samar (Western Samar),123524,San Antonio Elementary School,,2028
Region VIII,Samar (Western Samar),123528,Sidmon Elementary School,,2028
Region VIII,Samar (Western Samar),123530,Tagnao Elementary School,,2028
Region VIII,Samar (Western Samar),123531,Tambongan Elementary School,,2028
Region VIII,Samar (Western Samar),123536,Calirocan Elementary School,,2029
Region VIII,Samar (Western Samar),123537,Canhumawid Elementary School,,2029
